student_id,student_name,email,class,attendance,assignment_score,quiz_score,midterm_score,previous_result,study_hours_per_day,extracurricular_activities,final_score,grade,risk_level,timestamp
STU0573,Student_573,student573@school.edu,12A,51.1,91.01,73.88,79.27,35.08,5.0,3,68.45,C,Medium,2026-04-10T16:37:39.302224
STU0574,Student_574,student574@school.edu,11A,65.55,48.89,96.23,67.97,82.67,6.3,0,70.6,B,Low,2026-04-04T16:37:39.302224
STU0575,Student_575,student575@school.edu,11B,93.28,37.77,55.59,73.34,56.93,1.4,4,62.39,C,Medium,2026-02-25T16:37:39.302224
STU0576,Student_576,student576@school.edu,10A,98.88,46.7,37.95,63.49,91.35,4.6,5,66.02,C,Medium,2026-02-20T16:37:39.302224
STU0577,Student_577,student577@school.edu,11B,61.16,48.72,77.62,49.4,38.8,2.8,3,51.39,D,Medium,2025-12-19T16:37:39.302224
STU0578,Student_578,student578@school.edu,11A,67.12,55.77,77.13,78.53,93.69,7.1,1,78.66,B,Low,2025-12-22T16:37:39.302224
STU0579,Student_579,student579@school.edu,9B,44.81,92.86,50.19,96.96,41.56,2.2,5,60.69,C,Medium,2026-02-25T16:37:39.302224
STU0580,Student_580,student580@school.edu,9A,57.59,97.87,67.9,39.24,55.8,3.6,5,55.29,D,Medium,2026-04-13T16:37:39.302224
STU0581,Student_581,student581@school.edu,10B,90.1,66.37,53.51,70.51,74.35,6.3,3,73.13,B,Low,2025-11-29T16:37:39.302224
STU0582,Student_582,student582@school.edu,12B,67.48,69.71,92.88,51.45,82.36,1.8,2,71.74,B,Low,2026-04-06T16:37:39.302224
STU0583,Student_583,student583@school.edu,10A,61.19,61.91,41.65,94.69,77.71,2.3,1,70.09,B,Low,2025-10-23T16:37:39.302224
STU0584,Student_584,student584@school.edu,10A,49.68,38.18,99.56,70.22,61.45,3.0,1,59.6,D,Medium,2026-04-10T16:37:39.302224
STU0585,Student_585,student585@school.edu,11B,98.68,40.36,61.39,98.28,67.02,1.0,0,67.06,C,Medium,2026-03-12T16:37:39.302224
STU0586,Student_586,student586@school.edu,12B,95.67,40.92,97.91,68.23,65.44,5.2,2,68.56,C,Medium,2026-02-03T16:37:39.302224
STU0587,Student_587,student587@school.edu,10A,87.97,81.0,94.56,53.71,41.74,3.8,0,59.91,D,Medium,2026-01-30T16:37:39.302224
STU0588,Student_588,student588@school.edu,9A,64.1,88.86,61.22,36.47,38.3,5.1,4,55.68,D,Medium,2026-02-06T16:37:39.302224
STU0589,Student_589,student589@school.edu,10B,41.35,67.69,61.18,77.01,40.24,4.1,1,54.72,D,Medium,2025-11-15T16:37:39.302224
STU0590,Student_590,student590@school.edu,9A,94.51,55.27,40.36,89.77,57.18,3.0,2,63.25,C,Medium,2026-01-30T16:37:39.302224
STU0591,Student_591,student591@school.edu,12B,92.46,36.13,80.95,61.1,94.56,6.4,2,67.66,C,Medium,2025-12-31T16:37:39.302224
STU0592,Student_592,student592@school.edu,12A,48.37,71.1,36.03,44.54,63.48,6.9,2,48.0,F,High,2025-11-18T16:37:39.302224
STU0593,Student_593,student593@school.edu,12A,45.31,58.66,94.01,59.02,68.35,5.7,1,59.12,D,Medium,2026-01-11T16:37:39.302224
STU0594,Student_594,student594@school.edu,11A,73.23,32.96,87.84,88.42,53.23,4.5,3,63.36,C,Medium,2026-03-10T16:37:39.302224
STU0595,Student_595,student595@school.edu,11A,58.01,74.84,74.56,38.69,74.95,2.3,1,58.92,D,Medium,2025-10-24T16:37:39.302224
STU0596,Student_596,student596@school.edu,10B,41.71,83.53,64.51,97.94,70.93,2.9,3,74.09,B,Low,2025-11-09T16:37:39.302224
STU0597,Student_597,student597@school.edu,12B,98.46,87.28,56.12,81.31,36.05,2.1,4,63.49,C,Medium,2025-10-23T16:37:39.302224
STU0598,Student_598,student598@school.edu,10A,61.44,33.7,55.28,74.54,92.31,0.4,2,60.86,C,Medium,2026-03-30T16:37:39.302224
STU0599,Student_599,student599@school.edu,10B,85.99,42.83,36.62,82.68,67.62,7.0,5,68.22,C,Medium,2025-10-22T16:37:39.302224
STU0600,Student_600,student600@school.edu,11B,45.75,70.6,87.63,30.9,66.09,3.0,3,56.31,D,Medium,2026-03-08T16:37:39.302224
STU0601,Student_601,student601@school.edu,9B,53.07,65.24,88.21,85.66,68.52,5.5,4,76.33,B,Low,2025-10-21T16:37:39.302224
STU0602,Student_602,student602@school.edu,9B,65.04,94.12,38.16,39.19,36.04,2.8,5,50.54,D,Medium,2025-11-17T16:37:39.302224
STU0603,Student_603,student603@school.edu,11B,50.33,51.33,82.11,38.3,42.72,5.6,5,46.58,F,High,2026-03-16T16:37:39.302224
STU0604,Student_604,student604@school.edu,9B,65.49,83.41,37.82,31.32,64.06,3.4,1,48.65,F,High,2025-11-01T16:37:39.302224
STU0605,Student_605,student605@school.edu,9A,68.14,93.6,33.03,51.12,35.62,0.8,0,54.34,D,Medium,2026-02-26T16:37:39.302224
STU0606,Student_606,student606@school.edu,10A,80.24,32.05,40.19,82.23,51.64,4.6,2,52.09,D,Medium,2025-12-11T16:37:39.302224
STU0607,Student_607,student607@school.edu,10B,70.29,34.78,87.37,83.43,66.73,5.7,2,62.93,C,Medium,2025-12-02T16:37:39.302224
STU0608,Student_608,student608@school.edu,9A,98.41,36.91,44.98,65.29,77.47,2.9,4,60.56,C,Medium,2026-03-22T16:37:39.302224
STU0609,Student_609,student609@school.edu,10A,90.08,98.69,59.69,66.0,59.45,6.1,2,68.45,C,Medium,2026-03-21T16:37:39.302224
STU0610,Student_610,student610@school.edu,10A,69.75,55.29,50.18,80.55,39.93,3.9,3,56.14,D,Medium,2026-01-29T16:37:39.302224
STU0611,Student_611,student611@school.edu,12B,53.55,58.51,98.95,59.96,86.41,7.2,3,76.02,B,Low,2026-04-15T16:37:39.302224
STU0612,Student_612,student612@school.edu,12B,80.33,57.75,66.59,77.36,42.15,3.2,5,62.25,C,Medium,2026-03-06T16:37:39.302224
STU0613,Student_613,student613@school.edu,9B,61.82,43.94,44.02,89.08,59.26,1.9,3,61.11,C,Medium,2025-11-21T16:37:39.302224
STU0614,Student_614,student614@school.edu,11A,85.38,86.07,96.03,54.93,75.0,7.6,3,77.82,B,Low,2025-12-23T16:37:39.302224
STU0615,Student_615,student615@school.edu,9B,47.33,64.25,46.16,95.97,36.78,5.9,0,57.8,D,Medium,2026-03-04T16:37:39.302224
STU0616,Student_616,student616@school.edu,12A,76.28,52.89,51.19,73.63,80.61,5.3,4,71.44,B,Low,2026-02-26T16:37:39.302224
STU0617,Student_617,student617@school.edu,11A,79.73,64.32,48.32,54.05,86.58,4.4,0,67.79,C,Medium,2026-03-19T16:37:39.302224
STU0618,Student_618,student618@school.edu,12A,67.01,89.7,60.98,32.52,45.61,5.3,2,58.28,D,Medium,2026-03-07T16:37:39.302224
STU0619,Student_619,student619@school.edu,12B,65.84,51.87,57.24,83.48,69.13,3.9,4,67.85,C,Medium,2025-12-18T16:37:39.302224
STU0620,Student_620,student620@school.edu,10A,70.4,57.4,64.63,97.96,72.02,2.8,2,68.69,C,Medium,2026-04-11T16:37:39.302224
STU0621,Student_621,student621@school.edu,9A,47.69,55.65,86.67,70.88,80.91,5.0,3,64.15,C,Medium,2026-01-17T16:37:39.302224
STU0622,Student_622,student622@school.edu,12A,61.08,76.29,47.33,75.37,70.55,7.3,0,70.37,B,Low,2026-03-06T16:37:39.302224
STU0623,Student_623,student623@school.edu,9A,72.31,32.62,76.04,59.57,65.89,3.4,0,57.59,D,Medium,2026-01-27T16:37:39.302224
STU0624,Student_624,student624@school.edu,12A,74.22,52.57,36.84,64.19,76.45,1.6,3,60.46,C,Medium,2026-01-22T16:37:39.302224
STU0625,Student_625,student625@school.edu,10A,76.89,55.43,60.52,64.79,85.84,6.3,4,66.58,C,Medium,2026-02-01T16:37:39.302224
STU0626,Student_626,student626@school.edu,12A,88.28,73.72,97.06,80.24,69.69,4.7,2,73.44,B,Low,2025-12-04T16:37:39.302224
STU0627,Student_627,student627@school.edu,12B,65.63,54.31,35.37,87.66,65.28,2.4,5,61.97,C,Medium,2026-01-06T16:37:39.302224
STU0628,Student_628,student628@school.edu,11A,77.5,61.73,83.44,42.64,36.12,5.6,1,55.07,D,Medium,2026-02-23T16:37:39.302224
STU0629,Student_629,student629@school.edu,12B,56.08,74.65,86.63,89.69,89.41,7.5,5,83.38,A,Low,2026-01-15T16:37:39.302224
STU0630,Student_630,student630@school.edu,12B,48.86,40.53,77.97,51.02,61.12,2.5,0,50.52,D,Medium,2026-02-09T16:37:39.302224
STU0631,Student_631,student631@school.edu,11A,78.76,47.95,72.09,58.41,41.81,1.5,1,55.83,D,Medium,2026-01-29T16:37:39.302224
STU0632,Student_632,student632@school.edu,12B,69.12,99.39,59.54,93.4,47.12,2.2,0,66.14,C,Medium,2025-11-01T16:37:39.302224
STU0633,Student_633,student633@school.edu,10A,78.66,32.96,80.57,84.76,38.32,7.2,2,61.41,C,Medium,2026-04-02T16:37:39.302224
STU0634,Student_634,student634@school.edu,12A,93.81,77.02,92.0,57.78,85.39,6.7,1,74.27,B,Low,2025-12-11T16:37:39.302224
STU0635,Student_635,student635@school.edu,9B,71.32,88.03,96.48,95.21,50.11,7.1,1,79.06,B,Low,2026-01-28T16:37:39.302224
STU0636,Student_636,student636@school.edu,11B,89.94,81.61,86.41,82.08,91.13,1.7,0,76.78,B,Low,2025-12-27T16:37:39.302224
STU0637,Student_637,student637@school.edu,12A,55.26,71.26,64.33,56.23,91.92,2.5,3,66.29,C,Medium,2026-02-06T16:37:39.303152
STU0638,Student_638,student638@school.edu,10A,61.78,80.1,87.5,31.48,93.01,4.8,5,71.4,B,Low,2025-10-24T16:37:39.303152
STU0639,Student_639,student639@school.edu,10B,55.18,56.93,74.73,79.04,89.19,5.5,4,77.01,B,Low,2026-01-09T16:37:39.303152
STU0640,Student_640,student640@school.edu,9A,94.59,57.51,98.46,47.89,40.42,6.6,1,59.55,D,Medium,2026-03-08T16:37:39.303152
STU0641,Student_641,student641@school.edu,12B,77.88,91.56,83.67,58.44,37.03,6.9,3,66.89,C,Medium,2026-01-23T16:37:39.303152
STU0642,Student_642,student642@school.edu,12A,92.61,87.42,87.71,78.89,65.38,2.8,4,81.61,A,Low,2026-01-25T16:37:39.303152
STU0643,Student_643,student643@school.edu,12B,81.71,83.34,74.9,42.86,61.6,5.1,0,61.91,C,Medium,2026-01-28T16:37:39.303152
STU0644,Student_644,student644@school.edu,9B,46.65,47.47,79.95,83.73,73.95,1.0,4,67.08,C,Medium,2026-01-27T16:37:39.303152
STU0645,Student_645,student645@school.edu,12B,68.7,81.46,48.25,78.12,84.61,6.4,1,68.84,C,Medium,2026-01-14T16:37:39.303152
STU0646,Student_646,student646@school.edu,10A,63.61,56.41,88.43,69.93,36.24,0.2,4,58.87,D,Medium,2026-03-27T16:37:39.303152
STU0647,Student_647,student647@school.edu,12B,51.9,79.09,41.81,58.07,60.73,2.1,0,59.33,D,Medium,2025-11-24T16:37:39.303152
STU0648,Student_648,student648@school.edu,9B,40.85,66.81,84.14,94.98,84.64,4.0,1,75.67,B,Low,2026-03-01T16:37:39.303152
STU0649,Student_649,student649@school.edu,11A,57.28,64.59,39.11,89.94,71.0,8.0,2,69.17,C,Medium,2026-03-01T16:37:39.303152
STU0650,Student_650,student650@school.edu,12A,50.82,85.47,32.01,98.33,49.13,3.6,1,61.51,C,Medium,2025-10-25T16:37:39.304153
STU0651,Student_651,student651@school.edu,12B,45.14,62.82,91.0,98.21,58.85,1.7,3,71.95,B,Low,2026-02-12T16:37:39.304153
STU0652,Student_652,student652@school.edu,9B,45.72,34.11,53.3,46.44,89.49,8.0,5,61.62,C,Medium,2026-04-07T16:37:39.304153
STU0653,Student_653,student653@school.edu,9A,55.22,73.38,51.18,57.63,57.25,7.7,4,55.19,D,Medium,2026-03-06T16:37:39.304153
STU0654,Student_654,student654@school.edu,12B,95.82,91.45,39.23,52.21,66.83,1.1,0,60.1,C,Medium,2025-12-12T16:37:39.304153
STU0655,Student_655,student655@school.edu,11A,84.87,94.84,49.8,91.39,71.78,6.1,2,78.69,B,Low,2025-12-28T16:37:39.304153
STU0656,Student_656,student656@school.edu,10A,58.93,99.62,83.46,40.59,86.18,5.3,3,67.43,C,Medium,2026-02-19T16:37:39.304153
STU0657,Student_657,student657@school.edu,10A,42.15,48.22,79.42,60.55,94.71,7.4,0,62.79,C,Medium,2025-11-26T16:37:39.304153
STU0658,Student_658,student658@school.edu,12B,67.47,37.87,80.38,40.36,55.98,1.6,2,46.1,F,High,2026-03-06T16:37:39.304153
STU0659,Student_659,student659@school.edu,11A,73.79,76.42,44.87,99.86,35.25,6.1,1,64.4,C,Medium,2026-03-30T16:37:39.304153
STU0660,Student_660,student660@school.edu,10B,86.1,77.38,92.12,31.82,75.88,5.4,3,68.87,C,Medium,2026-03-22T16:37:39.304153
STU0661,Student_661,student661@school.edu,11B,49.23,35.67,88.15,76.17,62.24,7.6,4,64.49,C,Medium,2026-04-07T16:37:39.304153
STU0662,Student_662,student662@school.edu,12B,59.49,81.21,81.4,97.02,69.15,1.7,0,76.76,B,Low,2026-04-04T16:37:39.304153
STU0663,Student_663,student663@school.edu,9B,72.83,72.16,36.48,47.86,49.4,6.2,3,52.16,D,Medium,2026-03-08T16:37:39.304153
STU0664,Student_664,student664@school.edu,12A,86.77,49.95,82.68,75.78,42.24,3.9,3,67.33,C,Medium,2025-10-25T16:37:39.304153
STU0665,Student_665,student665@school.edu,10A,61.54,36.73,55.72,43.99,61.73,3.1,2,48.29,F,High,2025-12-31T16:37:39.304153
STU0666,Student_666,student666@school.edu,9B,85.39,86.77,72.97,60.39,60.56,0.3,2,71.02,B,Low,2025-10-27T16:37:39.304153
STU0667,Student_667,student667@school.edu,10B,78.86,79.95,95.15,66.91,73.83,0.7,3,74.55,B,Low,2025-12-17T16:37:39.304153
STU0668,Student_668,student668@school.edu,11A,48.92,38.95,93.2,88.91,66.39,2.4,0,62.26,C,Medium,2025-12-08T16:37:39.304153
STU0669,Student_669,student669@school.edu,9B,70.64,58.91,62.53,80.42,83.77,2.8,4,66.89,C,Medium,2026-03-20T16:37:39.304153
STU0670,Student_670,student670@school.edu,12B,50.77,42.75,57.51,35.83,87.61,2.4,4,56.09,D,Medium,2025-12-24T16:37:39.304153
STU0671,Student_671,student671@school.edu,11A,60.48,94.27,86.7,44.77,39.69,7.9,2,65.04,C,Medium,2026-03-22T16:37:39.304153
STU0672,Student_672,student672@school.edu,12A,72.06,30.41,38.17,42.02,63.63,5.5,5,53.86,D,Medium,2025-12-15T16:37:39.304153
STU0673,Student_673,student673@school.edu,11A,77.11,98.17,55.25,77.17,76.42,3.2,2,70.38,B,Low,2026-03-15T16:37:39.304153
STU0674,Student_674,student674@school.edu,9A,51.45,87.12,78.72,43.18,36.61,3.8,1,54.96,D,Medium,2025-12-28T16:37:39.305155
STU0675,Student_675,student675@school.edu,10B,45.17,83.88,40.37,59.53,41.99,7.2,5,58.53,D,Medium,2025-12-19T16:37:39.305155
STU0676,Student_676,student676@school.edu,9A,91.59,70.97,44.09,69.86,85.03,0.4,0,62.71,C,Medium,2025-12-29T16:37:39.305155
STU0677,Student_677,student677@school.edu,12A,90.92,81.6,71.71,68.8,52.45,3.9,3,70.9,B,Low,2025-10-27T16:37:39.305155
STU0678,Student_678,student678@school.edu,12B,53.91,34.25,31.33,70.35,68.2,2.1,5,50.94,D,Medium,2025-12-13T16:37:39.305155
STU0679,Student_679,student679@school.edu,11B,66.9,60.54,41.29,80.83,63.15,3.5,4,60.98,C,Medium,2026-01-22T16:37:39.305155
STU0680,Student_680,student680@school.edu,12B,47.87,50.54,79.8,97.19,84.98,5.4,5,72.85,B,Low,2026-03-08T16:37:39.305155
STU0681,Student_681,student681@school.edu,10B,56.95,82.45,76.69,39.04,46.97,4.8,0,56.37,D,Medium,2025-12-13T16:37:39.305155
STU0682,Student_682,student682@school.edu,11A,54.08,68.98,99.95,55.12,50.65,5.4,1,64.23,C,Medium,2025-12-11T16:37:39.305155
STU0683,Student_683,student683@school.edu,9A,88.41,53.64,37.98,45.87,68.72,3.9,2,58.43,D,Medium,2026-04-07T16:37:39.305155
STU0684,Student_684,student684@school.edu,11A,93.78,89.74,91.16,72.3,41.25,0.4,3,75.14,B,Low,2026-03-21T16:37:39.305155
STU0685,Student_685,student685@school.edu,9B,86.9,72.68,90.09,37.13,68.75,4.1,1,66.2,C,Medium,2026-02-25T16:37:39.305155
STU0686,Student_686,student686@school.edu,11B,49.42,50.45,60.91,65.41,78.95,0.8,5,58.66,D,Medium,2026-03-18T16:37:39.305155
STU0687,Student_687,student687@school.edu,10B,66.35,59.1,83.83,47.17,83.55,2.7,4,61.4,C,Medium,2026-01-02T16:37:39.305155
STU0688,Student_688,student688@school.edu,11B,77.77,47.18,82.72,67.08,82.23,1.1,3,67.11,C,Medium,2025-12-22T16:37:39.305155
STU0689,Student_689,student689@school.edu,11B,96.62,60.98,83.91,80.23,66.04,0.6,2,69.31,C,Medium,2026-03-07T16:37:39.305155
STU0690,Student_690,student690@school.edu,12A,43.69,83.14,76.21,74.9,89.15,0.5,5,77.4,B,Low,2025-12-06T16:37:39.305155
STU0691,Student_691,student691@school.edu,11A,65.16,92.0,79.06,91.15,78.29,2.5,2,73.45,B,Low,2026-02-06T16:37:39.305155
STU0692,Student_692,student692@school.edu,10A,82.02,61.23,44.36,68.11,82.3,5.2,5,67.83,C,Medium,2025-11-03T16:37:39.305155
STU0693,Student_693,student693@school.edu,12A,86.52,91.67,35.9,67.62,58.4,5.8,1,66.81,C,Medium,2025-12-01T16:37:39.305155
STU0694,Student_694,student694@school.edu,11A,52.82,65.82,51.86,53.85,73.14,0.2,4,57.36,D,Medium,2026-01-31T16:37:39.305155
STU0695,Student_695,student695@school.edu,12A,99.22,37.73,34.2,56.11,72.62,2.8,0,57.16,D,Medium,2025-12-25T16:37:39.305155
STU0696,Student_696,student696@school.edu,11A,74.35,30.36,53.73,46.53,79.75,4.7,5,60.56,C,Medium,2025-12-03T16:37:39.305155
STU0697,Student_697,student697@school.edu,10B,61.02,49.92,84.94,80.04,75.35,5.7,4,72.22,B,Low,2025-12-07T16:37:39.305155
STU0698,Student_698,student698@school.edu,10B,89.37,55.29,36.86,79.81,84.71,0.7,0,65.37,C,Medium,2026-02-23T16:37:39.305155
STU0699,Student_699,student699@school.edu,12B,44.68,77.38,58.19,69.13,81.73,7.0,4,68.91,C,Medium,2025-12-27T16:37:39.305155
STU0700,Student_700,student700@school.edu,12B,83.9,59.18,41.4,65.41,64.09,3.7,5,62.24,C,Medium,2025-10-23T16:37:39.305155
STU0701,Student_701,student701@school.edu,10B,67.33,32.28,40.98,69.13,90.3,1.0,3,55.48,D,Medium,2026-02-03T16:37:39.305155
STU0702,Student_702,student702@school.edu,9A,71.37,38.24,51.34,56.21,52.64,0.2,1,44.34,F,High,2025-11-19T16:37:39.305155
STU0703,Student_703,student703@school.edu,12A,42.92,92.6,92.23,45.09,84.15,3.9,0,67.93,C,Medium,2026-04-07T16:37:39.305155
STU0704,Student_704,student704@school.edu,12A,68.87,51.68,61.67,53.65,57.64,6.7,4,54.01,D,Medium,2025-11-07T16:37:39.305155
STU0705,Student_705,student705@school.edu,12B,85.7,76.71,40.43,80.95,40.36,5.0,4,63.04,C,Medium,2026-01-07T16:37:39.305155
STU0706,Student_706,student706@school.edu,11B,72.46,97.07,92.3,81.51,73.75,6.9,5,79.3,B,Low,2026-01-29T16:37:39.305155
STU0707,Student_707,student707@school.edu,9B,78.63,35.96,96.86,67.93,80.46,7.7,4,68.91,C,Medium,2026-04-14T16:37:39.305155
STU0708,Student_708,student708@school.edu,9B,79.5,67.23,97.37,49.25,47.35,6.6,4,64.97,C,Medium,2025-11-14T16:37:39.305155
STU0709,Student_709,student709@school.edu,11B,64.11,33.15,90.34,31.63,61.22,3.3,4,49.16,F,High,2026-03-20T16:37:39.306197
STU0710,Student_710,student710@school.edu,9B,72.51,49.97,42.79,83.78,44.25,7.6,5,57.51,D,Medium,2026-01-25T16:37:39.306197
STU0711,Student_711,student711@school.edu,10A,41.63,34.1,57.3,52.4,59.77,2.6,3,52.57,D,Medium,2026-04-05T16:37:39.306197
STU0712,Student_712,student712@school.edu,10B,54.38,71.79,46.55,65.6,65.27,7.6,2,56.81,D,Medium,2025-12-21T16:37:39.306197
STU0713,Student_713,student713@school.edu,12A,43.93,32.02,74.35,93.96,36.12,4.4,4,56.73,D,Medium,2025-11-27T16:37:39.306197
STU0714,Student_714,student714@school.edu,10A,58.28,58.47,35.87,74.51,47.21,7.7,2,55.77,D,Medium,2026-03-06T16:37:39.306197
STU0715,Student_715,student715@school.edu,10B,72.25,59.66,93.8,61.62,35.06,3.7,4,58.7,D,Medium,2026-04-18T16:37:39.306197
STU0716,Student_716,student716@school.edu,9A,96.01,63.75,71.85,88.76,57.81,2.8,5,71.06,B,Low,2026-02-05T16:37:39.306197
STU0717,Student_717,student717@school.edu,9A,49.68,67.39,34.9,36.28,76.91,6.6,5,54.87,D,Medium,2025-12-29T16:37:39.306197
STU0718,Student_718,student718@school.edu,10B,76.63,97.02,52.28,77.75,55.56,2.1,5,69.01,C,Medium,2026-01-26T16:37:39.306197
STU0719,Student_719,student719@school.edu,11B,52.64,97.13,52.99,93.98,43.02,7.4,4,70.92,B,Low,2025-10-28T16:37:39.306197
STU0720,Student_720,student720@school.edu,10A,64.79,92.67,79.23,83.37,67.29,6.3,5,79.74,B,Low,2025-10-29T16:37:39.306197
STU0721,Student_721,student721@school.edu,12B,80.33,54.71,86.89,87.92,56.48,1.4,5,73.76,B,Low,2026-01-14T16:37:39.306197
STU0722,Student_722,student722@school.edu,10B,66.67,45.51,31.38,49.68,90.28,2.9,0,56.97,D,Medium,2026-02-21T16:37:39.306197
STU0723,Student_723,student723@school.edu,10B,98.81,97.71,32.58,64.5,77.24,4.8,0,67.98,C,Medium,2026-01-07T16:37:39.306197
STU0724,Student_724,student724@school.edu,9B,92.19,69.84,64.58,68.62,74.59,4.5,5,73.35,B,Low,2025-11-19T16:37:39.306197
STU0725,Student_725,student725@school.edu,10A,84.76,38.92,95.35,89.88,87.86,5.8,2,74.53,B,Low,2025-10-27T16:37:39.306197
STU0726,Student_726,student726@school.edu,9A,99.52,78.51,67.31,47.7,68.61,3.6,3,71.34,B,Low,2026-04-05T16:37:39.306197
STU0727,Student_727,student727@school.edu,11B,65.95,99.66,49.18,77.61,63.0,2.9,0,71.99,B,Low,2026-02-06T16:37:39.306197
STU0728,Student_728,student728@school.edu,12A,71.94,52.14,57.43,53.43,87.81,6.5,5,63.37,C,Medium,2026-03-30T16:37:39.306197
STU0729,Student_729,student729@school.edu,10B,51.81,53.05,34.4,73.77,36.67,3.5,0,47.21,F,High,2026-01-23T16:37:39.306197
STU0730,Student_730,student730@school.edu,11A,54.83,63.15,97.12,88.28,84.3,4.2,1,79.88,B,Low,2025-11-16T16:37:39.306197
STU0731,Student_731,student731@school.edu,12B,85.85,73.77,70.53,35.99,38.64,0.3,2,55.72,D,Medium,2025-10-23T16:37:39.306197
STU0732,Student_732,student732@school.edu,9B,86.96,34.34,86.17,33.84,71.64,3.5,0,56.83,D,Medium,2026-02-02T16:37:39.306197
STU0733,Student_733,student733@school.edu,12A,64.1,73.21,58.78,90.52,82.25,5.0,3,75.22,B,Low,2025-11-11T16:37:39.306197
STU0734,Student_734,student734@school.edu,9B,60.38,95.63,84.81,61.79,54.69,1.5,0,59.0,D,Medium,2025-11-18T16:37:39.306197
STU0735,Student_735,student735@school.edu,10B,94.26,38.82,65.62,54.88,63.88,5.0,1,56.9,D,Medium,2026-04-07T16:37:39.306197
STU0736,Student_736,student736@school.edu,9A,47.66,70.92,65.92,75.62,56.46,4.7,4,65.36,C,Medium,2026-01-29T16:37:39.306197
STU0737,Student_737,student737@school.edu,11B,57.46,97.92,66.24,76.04,43.68,1.9,4,68.98,C,Medium,2026-02-27T16:37:39.306197
STU0738,Student_738,student738@school.edu,10B,78.43,44.09,34.79,43.25,63.54,5.5,3,53.24,D,Medium,2025-11-21T16:37:39.306197
STU0739,Student_739,student739@school.edu,11B,76.97,59.31,41.36,61.8,82.35,0.3,1,64.65,C,Medium,2025-11-06T16:37:39.306197
STU0740,Student_740,student740@school.edu,10B,81.59,62.66,44.92,63.65,81.1,6.5,5,67.01,C,Medium,2026-04-17T16:37:39.306197
STU0741,Student_741,student741@school.edu,11B,40.59,55.05,68.83,39.97,61.42,5.1,2,45.41,F,High,2026-04-11T16:37:39.306197
STU0742,Student_742,student742@school.edu,10B,51.87,42.19,91.98,80.32,55.39,4.4,1,57.85,D,Medium,2026-03-04T16:37:39.306197
STU0743,Student_743,student743@school.edu,11A,94.64,31.47,77.42,56.52,82.24,0.9,1,60.32,C,Medium,2026-02-16T16:37:39.306197
STU0744,Student_744,student744@school.edu,11B,88.57,76.26,95.88,98.4,94.86,7.1,5,87.42,A,Low,2026-03-16T16:37:39.306197
STU0745,Student_745,student745@school.edu,10B,51.5,56.47,56.2,71.97,93.62,2.0,0,65.74,C,Medium,2025-12-02T16:37:39.306197
STU0746,Student_746,student746@school.edu,11A,87.38,52.94,33.73,85.69,87.37,6.8,4,76.34,B,Low,2026-03-29T16:37:39.306197
STU0747,Student_747,student747@school.edu,12B,87.46,73.04,41.72,57.17,87.95,6.0,2,68.79,C,Medium,2025-12-21T16:37:39.306197
STU0748,Student_748,student748@school.edu,10A,59.31,56.17,78.62,80.1,64.69,2.1,3,67.72,C,Medium,2025-11-03T16:37:39.306197
STU0749,Student_749,student749@school.edu,9A,52.43,92.64,61.65,46.41,48.12,3.4,3,59.19,D,Medium,2026-01-13T16:37:39.306197
STU0750,Student_750,student750@school.edu,11A,73.03,39.4,35.88,61.12,56.09,4.7,3,52.8,D,Medium,2025-12-24T16:37:39.306197
STU0751,Student_751,student751@school.edu,12B,65.95,55.73,64.83,49.11,36.48,3.5,2,50.23,D,Medium,2026-01-17T16:37:39.306197
STU0752,Student_752,student752@school.edu,9B,57.67,65.12,68.27,35.47,51.59,1.8,0,44.74,F,High,2026-02-26T16:37:39.306197
STU0753,Student_753,student753@school.edu,11B,51.8,53.05,51.19,87.09,76.01,2.2,5,64.72,C,Medium,2025-11-30T16:37:39.306197
STU0754,Student_754,student754@school.edu,11A,40.51,50.96,87.56,84.82,59.23,3.2,4,65.03,C,Medium,2025-11-02T16:37:39.306197
STU0755,Student_755,student755@school.edu,10A,91.93,45.93,80.63,44.69,49.02,4.7,4,61.32,C,Medium,2025-12-21T16:37:39.306197
STU0756,Student_756,student756@school.edu,11B,87.51,51.92,43.15,83.91,76.88,1.7,3,70.62,B,Low,2026-03-14T16:37:39.306197
STU0757,Student_757,student757@school.edu,10A,58.33,81.65,64.99,76.12,56.28,1.8,3,67.02,C,Medium,2025-10-24T16:37:39.306197
STU0758,Student_758,student758@school.edu,11A,59.56,31.63,84.98,94.55,44.22,7.6,2,62.46,C,Medium,2025-11-15T16:37:39.306197
STU0759,Student_759,student759@school.edu,12A,98.81,44.29,57.34,67.41,46.3,0.9,4,63.15,C,Medium,2026-01-31T16:37:39.306197
STU0760,Student_760,student760@school.edu,9B,50.29,77.24,42.43,87.85,71.2,0.2,1,59.11,D,Medium,2026-01-10T16:37:39.306197
STU0761,Student_761,student761@school.edu,11A,52.35,50.38,66.71,61.83,57.12,0.1,2,55.54,D,Medium,2026-01-03T16:37:39.306197
STU0762,Student_762,student762@school.edu,12A,49.42,37.75,67.55,63.48,39.13,7.6,1,45.95,F,High,2026-02-25T16:37:39.306197
STU0763,Student_763,student763@school.edu,11A,65.93,79.68,63.23,72.26,91.35,4.7,4,77.67,B,Low,2026-02-26T16:37:39.306197
